name,link,date,tags,author
Зеленський підписав закон про посилення штрафів за ухилення від мобілізації,https://hromadske.ua/suspilstvo/224264-zelenskyy-pidpysav-zakon-pro-posylennia-shtrafiv-za-ukhylennia-vid-viyskovoho-obliku,2024-05-17 14:26:00+03:00,"['закон', 'Володимир Зеленський', 'мобілізація', 'штрафи', 'ухилянти']",Юстина Лісова
"Ексофіцера Нацгвардії, винного в мільйонних збитках, покарали штрафом",https://hromadske.ua/suspilstvo/224261-eksofitsera-natshvardiyi-vynnoho-u-milyonnykh-zbytkakh-pokaraly-shtrafom,2024-05-17 14:21:00+03:00,"['штраф', 'Нацгвардія', 'збитки', 'недБалість', 'покарання', 'офіцер']",Маркіян Климковецький
Прориви труби біля ТРЦ «Оушен Плаза» в Києві: прокуратура почала розслідування,https://hromadske.ua/suspilstvo/224260-proryvy-truboprovodu-bilia-trts-oushen-plaza-u-kyyevi-prokuratura-pochala-rozsliduvannia,2024-05-17 13:59:00+03:00,"['Київ', 'трубопровід', 'розслідування', 'прорив труби']",Ірина Сітнікова
"Україна націоналізувала два пасажирські літаки, що належали рф",https://hromadske.ua/suspilstvo/224258-ukrayina-natsionalizuvala-dva-pasazyrski-litaky-shcho-nalezaly-rf,2024-05-17 13:39:00+03:00,"['націоналізація', 'літаки']",Маркіян Климковецький
"путін заявив, що росія не планує захоплювати Харків",https://hromadske.ua/viyna/224257-putin-zaiavyv-shcho-rosiia-ne-planuye-zakhopliuvaty-kharkiv,2024-05-17 13:25:00+03:00,"['володимир путін', 'Харківська область', 'російсько-українська війна', 'наступ']",Юстина Лісова
"МВС уточнило, що треба для взяття на військовий облік. Через помилку перевантажені сервери міністерства",https://hromadske.ua/suspilstvo/224256-mvs-utochnylo-shcho-treba-dlia-vziattia-na-viyskovyy-oblik-cherez-pomylku-perevantazeni-servery-ministerstva,2024-05-17 13:06:00+03:00,"['мвс', 'військовий облік']",Ірина Сітнікова
У Дніпрі зайнялася пожежа на території храму: загинула жінка,https://hromadske.ua/suspilstvo/224255-u-dnipri-zaynialas-pozeza-na-terytoriyi-khramu-zahynula-zinka,2024-05-17 12:57:00+03:00,"['пожежа', 'Дніпро', 'храм']",Ірина Сітнікова
СБУ та ГУР атакували військові об'єкти відразу в трьох портах Чорного моря,https://hromadske.ua/viyna/224253-sbu-ta-hur-atakuvaly-viyskovi-obyekty-vidrazu-v-tryokh-portakh-chornoho-moria,2024-05-17 12:56:00+03:00,"['СБУ', 'Чорне море', 'дрони', 'російсько-українська війна', 'ГУР МО']",Маркіян Климковецький
Уряд обмежив рекламу азартних ігор із використанням символіки ЗСУ,https://hromadske.ua/suspilstvo/224252-uriad-obmezyv-reklamu-azartnykh-ihor-z-vykorystanniam-symvoliky-zsu,2024-05-17 12:55:00+03:00,"['Кабмін', 'залежність', 'військовослужбовці', 'казино', 'гральний бізнес', 'обмеження', 'постанова Кабміну', 'азартні ігри']",Маркіян Климковецький
Шмигаль: Ощадливе використання електрики має стати новою звичкою для всіх нас,https://hromadske.ua/suspilstvo/224251-shmyhal-oshchadlyve-vykorystannia-elektryky-maye-staty-novoiu-zvychkoiu-dlia-vsikh-nas,2024-05-17 12:45:00+03:00,"['енергетика', 'електроенергія', 'Денис Шмигаль']",Ірина Сітнікова
"СБУ затримала коригувальників удару «іскандерами» по Покровську, де постраждало близько 100 людей",https://hromadske.ua/suspilstvo/224102-sbu-zatrymala-koryhuvalnykiv-udaru-iskanderamy-po-pokrovsku-de-postrazdalo-blyzko-100-liudey,2024-05-15 12:02:00+03:00,"['СБУ', 'коригування вогню']",Ірина Сітнікова
"Потенційний наступ на Сумщину: влада каже, що в росіян не вистачить сил",https://hromadske.ua/viyna/224100-potentsiynyy-nastup-na-sumshchynu-vlada-kaze-shcho-v-rosiian-ne-vystachyt-syl-dlia-nastupu,2024-05-15 11:22:00+03:00,"['Сумська область', 'російсько-українська війна', 'наступ']",Юстина Лісова
Окупанти займають позиції на вулицях Вовчанська. Ситуація в місті — вкрай складна,https://hromadske.ua/viyna/224101-okupanty-zaymaiut-pozytsiyi-na-vulytsiakh-vovchanska-sytuatsiia-u-misti-vkray-skladna,2024-05-15 11:21:00+03:00,"['обстріли', 'евакуація', 'Харківська область', 'російсько-українська війна']",Ірина Сітнікова
США працюють над переданням Україні ще однієї батареї Patriot — Bloomberg,https://hromadske.ua/svit/224099-ssha-pratsiuiut-nad-peredanniam-ukrayini-shche-odniyeyi-batareyi-patriot-bloomberg,2024-05-15 10:56:00+03:00,"['США', 'військова допомога', 'ППО', 'Patriot']",Сергій Гаврилець
Погрози журналістам УП: у Верховній Раді вимагають розслідувати інцидент,https://hromadske.ua/suspilstvo/224098-pohrozy-zurnalistam-up-u-verkhovniy-radi-vymahaiut-rozsliduvaty-intsydent,2024-05-15 10:38:00+03:00,"['журналісти', 'погрози', 'журналістські розслідування', '«Українська правда»', 'перешкоджання журналістам', 'Ярослав Юрчишин', 'Михайло ткач']",Юстина Лісова
"У Запоріжжі викрили групу людей, які розповідали про нібито незаконність мобілізації: у них знайшли символіку рф",https://hromadske.ua/suspilstvo/224097-u-zaporizzi-vykryly-hrupu-liudey-iaki-rozpovidaly-pro-nibyto-nezakonnist-mobilizatsiyi-u-nykh-znayshly-symvoliku-rf,2024-05-15 10:15:00+03:00,"['підозра', 'Запорізька область', 'мобілізація', 'комуністична символіка']",Юстина Лісова
В Україні запустили державний сайт про усиновлення та сімейні форми виховання. Чим він корисний?,https://hromadske.ua/suspilstvo/224084-v-ukrayini-zapustyly-derzavnyy-sayt-pro-usynovlennia-ta-simeyni-formy-vykhovannia-chym-vin-korysnyy,2024-05-15 10:00:00+03:00,"['діти', 'усиновлення', 'Олена Зеленська', 'діти-сироти', 'мінсоцполітики', 'сироти']",Ярослав Герасименко
Зеленський скасував візити до Португалії та Іспанії через складну ситуацію на Харківщині — ЗМІ,https://hromadske.ua/svit/224096-zelenskyy-skasuvav-vizyty-do-portuhaliyi-ta-ispaniyi-cherez-skladnu-sytuatsiyi-na-kharkivshchyni-zmi,2024-05-15 09:32:00+03:00,"['Іспанія', 'Харківська область', 'Португалія', 'Володимир Зеленський', 'візит', 'російсько-українська війна']",Юстина Лісова
Блінкен під час візиту до Києва заспівав у київському барі. Як реагують соцмережі?,https://hromadske.ua/polityka/224095-blinken-pid-chas-vizytu-do-kyyeva-zaspivav-u-kyyivskomu-bari-iak-reahuiut-sotsmerezi,2024-05-15 09:10:00+03:00,"['США', 'соцмережі', 'Сполучені Штати Америки', 'Ентоні Блінкен', 'візит']",Юстина Лісова
"Наступ росіян на Харківщину сповільнився через нову тактику, яка сприяє зростанню втрат — ISW",https://hromadske.ua/viyna/224093-nastup-rosiian-na-kharkivshchynu-spovilnyvsia-cherez-novu-taktyku-iaka-spryiaye-zrostanniu-vtrat-isw,2024-05-15 08:44:00+03:00,"['Харківська область', 'російсько-українська війна', 'втрати', 'ISW', 'наступ']",Юстина Лісова
На фронті росія втратила ще півтори тисячі своїх солдатів та майже пів сотні броньованих машин,https://hromadske.ua/viyna/224092-na-fronti-rosiia-vtratyla-shche-pivtory-tysiachi-svoyikh-soldativ-ta-mayze-piv-sotni-bronyovanykh-mashyn,2024-05-15 08:07:00+03:00,"['російсько-українська війна', 'втрати', 'Генштаб ЗСУ']",Юстина Лісова
Українську делегацію на «Євробаченні-2024» оштрафували за футболки Free Azovstal Defenders (ДОПОВНЕНО),https://hromadske.ua/lifestyle/224091-ukrayinsku-delehatsiiu-na-yevrobachenni-2024-oshtrafuvaly-za-futbolky-free-azovstal-defenders,2024-05-15 07:49:00+03:00,"['Євробачення', 'аlyona аlyona']",Юстина Лісова
Генштаб ЗСУ: Армія рф залучила значні сили для наступу на Вовчанськ. Бої за місто тривають,https://hromadske.ua/viyna/223941-henshtab-zsu-armiia-rf-zaluchyla-znachni-syly-dlia-nastupu-na-vovchansk-nyni-okupanty-maiut-taktychnyy-uspikh,2024-05-13 00:48:00+03:00,"['Харківська область', 'російсько-українська війна', 'Вовчанськ']",Анетт Абрамова
"Захищаючи Україну, світ захищає Тайвань — глава МЗС країни",https://hromadske.ua/polityka/223940-zakhyshchaiuchy-ukrayinu-svit-zakhyshchaye-tayvan-hlava-mzs-krayiny,2024-05-13 00:12:00+03:00,"['Тайвань', 'військова допомога', 'російсько-українська війна']",Анетт Абрамова
За день з Вовчанського напрямку евакуювали ще 1600 людей  — ОВА,https://hromadske.ua/viyna/223939-za-den-z-vovchanskoho-napriamku-evakuiuvaly-shche-1600-liudey-ova,2024-05-12 23:19:00+03:00,"['евакуація', 'Харківська область', 'російсько-українська війна', 'Вовчанськ']",Анетт Абрамова
Бої на Харківщині та звільнення міністра оборони рф шойгу: головне за 12 травня,https://hromadske.ua/viyna/223938-boyi-na-kharkivshchyni-ta-zvilnennia-ministra-oborony-rf-shoyhu-holovne-za-12-travnia,2024-05-12 22:58:00+03:00,"['російсько-українська війна', 'головне за день']",Анетт Абрамова
Президентка Грузії запропонувала відкласти дату набуття чинності закону про «іноагентів»,https://hromadske.ua/svit/223936-prezydentka-hruziyi-zaproponuvala-vidklasty-datu-nabuttia-chynnosti-zakonu-pro-inoahentiv,2024-05-12 22:02:00+03:00,"['Грузія', 'законопроєкт', 'Саломе Зурабішвілі']",Анетт Абрамова
путін запропонував зняти шойгу з посади міністра оборони. Куди його призначили?,https://hromadske.ua/svit/223937-putin-zaproponuvav-zniaty-shoyhu-z-posady-ministra-oborony-roszmi,2024-05-12 21:22:00+03:00,"['Міноборони РФ', 'володимир путін', 'росія', 'призначення', 'Сергій Шойгу']",Анетт Абрамова
"У російському Бєлгороді знову заявили про обстріли. Імовірно, пошкоджена ТЕЦ",https://hromadske.ua/svit/223935-u-rosiyskomu-byelhorodi-znovu-zaiavyly-pro-obstrily-imovirno-poshkodzena-tets,2024-05-12 20:50:00+03:00,"['росія', 'російсько-українська війна', 'Бєлгород']",Анетт Абрамова
Коста-Рика остаточно закрила всі державні зоопарки: на це пішло 11 років,https://hromadske.ua/svit/223934-kosta-ryka-ostatochno-zakryla-vsi-derzavni-zooparky-na-tse-pishlo-11-rokiv,2024-05-12 20:35:00+03:00,"['тварини', 'зоопарк', 'Коста-Ріка']",Ярослав Герасименко
